,year,nr_obwodu,majchrowski,po,pis,gibala,lesniak,berkowicz,inni,max_voters,votes,majchrowski_proc,po_proc,pis_proc,gibala_proc,lesniak_proc,berkowicz_proc,inni_proc
375,2006,376,124,36,102,0,0,0,39,719,301,0.4119601328903654,0.11960132890365449,0.3388704318936877,0.0,0.0,0.0,0.12956810631229235
376,2006,377,366,79,193,0,0,0,79,1717,717,0.5104602510460251,0.1101813110181311,0.2691771269177127,0.0,0.0,0.0,0.1101813110181311
377,2006,378,187,59,99,0,0,0,48,1064,393,0.4758269720101781,0.15012722646310434,0.25190839694656486,0.0,0.0,0.0,0.12213740458015267
378,2006,379,243,23,114,0,0,0,62,1292,442,0.5497737556561086,0.05203619909502263,0.2579185520361991,0.0,0.0,0.0,0.14027149321266968
379,2006,380,436,139,225,0,0,0,62,2160,862,0.505800464037123,0.16125290023201855,0.26102088167053367,0.0,0.0,0.0,0.07192575406032482
380,2006,381,254,86,206,0,0,0,40,1696,586,0.4334470989761092,0.14675767918088736,0.3515358361774744,0.0,0.0,0.0,0.06825938566552901
381,2006,382,256,66,108,0,0,0,46,1356,476,0.5378151260504201,0.13865546218487396,0.226890756302521,0.0,0.0,0.0,0.09663865546218488
382,2006,383,285,119,137,0,0,0,45,1347,586,0.4863481228668942,0.2030716723549488,0.23378839590443687,0.0,0.0,0.0,0.07679180887372014
383,2006,384,276,70,163,0,0,0,51,1622,560,0.4928571428571429,0.125,0.2910714285714286,0.0,0.0,0.0,0.09107142857142857
384,2006,385,261,135,139,0,0,0,49,1351,584,0.4469178082191781,0.23116438356164384,0.238013698630137,0.0,0.0,0.0,0.0839041095890411
385,2006,386,311,126,142,0,0,0,55,1627,634,0.49053627760252366,0.19873817034700317,0.22397476340694006,0.0,0.0,0.0,0.08675078864353312
386,2006,387,168,51,123,0,0,0,42,1148,384,0.4375,0.1328125,0.3203125,0.0,0.0,0.0,0.109375
387,2006,388,250,108,148,0,0,0,38,1721,544,0.45955882352941174,0.19852941176470587,0.27205882352941174,0.0,0.0,0.0,0.06985294117647059
388,2006,389,391,111,245,0,0,0,53,2057,800,0.48875,0.13875,0.30625,0.0,0.0,0.0,0.06625
389,2006,390,149,45,98,0,0,0,25,796,317,0.47003154574132494,0.14195583596214512,0.30914826498422715,0.0,0.0,0.0,0.07886435331230283
390,2006,391,244,101,206,0,0,0,67,1600,618,0.3948220064724919,0.1634304207119741,0.3333333333333333,0.0,0.0,0.0,0.10841423948220065
391,2006,392,311,102,200,0,0,0,48,1741,661,0.47049924357034795,0.15431164901664146,0.30257186081694404,0.0,0.0,0.0,0.07261724659606657
392,2006,393,180,69,109,0,0,0,37,1074,395,0.45569620253164556,0.17468354430379746,0.2759493670886076,0.0,0.0,0.0,0.09367088607594937
393,2006,394,311,134,215,0,0,0,45,1921,705,0.44113475177304967,0.1900709219858156,0.3049645390070922,0.0,0.0,0.0,0.06382978723404255
394,2006,395,168,72,104,0,0,0,26,1093,370,0.4540540540540541,0.1945945945945946,0.2810810810810811,0.0,0.0,0.0,0.07027027027027027
395,2006,396,293,93,165,0,0,0,41,1654,592,0.49493243243243246,0.1570945945945946,0.27871621621621623,0.0,0.0,0.0,0.06925675675675676
396,2006,397,299,89,186,0,0,0,44,1557,618,0.48381877022653724,0.14401294498381878,0.30097087378640774,0.0,0.0,0.0,0.07119741100323625
397,2006,398,311,107,197,0,0,0,55,1786,670,0.46417910447761196,0.15970149253731344,0.29402985074626864,0.0,0.0,0.0,0.08208955223880597
398,2006,399,249,105,167,0,0,0,40,1401,561,0.44385026737967914,0.18716577540106952,0.2976827094474153,0.0,0.0,0.0,0.07130124777183601
399,2006,400,188,79,90,0,0,0,27,1140,384,0.4895833333333333,0.20572916666666666,0.234375,0.0,0.0,0.0,0.0703125
400,2006,401,196,95,158,0,0,0,49,1233,498,0.39357429718875503,0.19076305220883535,0.3172690763052209,0.0,0.0,0.0,0.09839357429718876
401,2006,402,255,109,157,0,0,0,41,1619,562,0.45373665480427045,0.19395017793594305,0.2793594306049822,0.0,0.0,0.0,0.07295373665480427
402,2006,403,173,60,93,0,0,0,31,1011,357,0.484593837535014,0.16806722689075632,0.2605042016806723,0.0,0.0,0.0,0.08683473389355742
403,2006,404,293,88,121,0,0,0,33,1371,535,0.5476635514018692,0.16448598130841122,0.2261682242990654,0.0,0.0,0.0,0.0616822429906542
404,2006,405,245,86,154,0,0,0,21,1153,506,0.4841897233201581,0.16996047430830039,0.30434782608695654,0.0,0.0,0.0,0.041501976284584984
405,2006,406,353,127,226,0,0,0,64,1792,770,0.4584415584415584,0.16493506493506493,0.2935064935064935,0.0,0.0,0.0,0.08311688311688312
406,2006,407,371,121,208,0,0,0,58,1742,758,0.4894459102902375,0.15963060686015831,0.27440633245382584,0.0,0.0,0.0,0.07651715039577836
407,2006,408,274,107,148,0,0,0,36,1298,565,0.4849557522123894,0.18938053097345134,0.26194690265486725,0.0,0.0,0.0,0.06371681415929203
408,2006,409,236,126,228,0,0,0,37,1504,627,0.3763955342902711,0.20095693779904306,0.36363636363636365,0.0,0.0,0.0,0.05901116427432217
409,2006,410,168,15,64,0,0,0,34,704,281,0.597864768683274,0.05338078291814947,0.2277580071174377,0.0,0.0,0.0,0.12099644128113879
410,2006,411,202,37,134,0,0,0,29,1193,402,0.5024875621890548,0.09203980099502487,0.3333333333333333,0.0,0.0,0.0,0.07213930348258707
411,2006,412,139,29,95,0,0,0,41,908,304,0.45723684210526316,0.09539473684210527,0.3125,0.0,0.0,0.0,0.13486842105263158
412,2006,413,69,12,23,0,0,0,19,334,123,0.5609756097560976,0.0975609756097561,0.18699186991869918,0.0,0.0,0.0,0.15447154471544716
449,2006,450,9,3,3,0,0,0,7,34,22,0.4090909090909091,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.3181818181818182
450,2006,451,7,1,22,0,0,0,0,30,30,0.23333333333333334,0.03333333333333333,0.7333333333333333,0.0,0.0,0.0,0.0
451,2006,452,0,1,21,0,0,0,2,32,24,0.0,0.041666666666666664,0.875,0.0,0.0,0.0,0.08333333333333333
